timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782214.75983810,97944973,1,0.12,0.12,352.62,-0.01223730854690075,0.016883481293916702,0.004408464767038822,0.0005587883060798049,0.005507313180714846,-0.0034814155660569668,-24.993682861328125,0.05,0.06,0.0,584.08
1778782214.85979819,98044933,0,0.11,0.13,352.6,-0.012278493493795395,0.01669173315167427,0.00291784992441535,-1.802347833290696e-05,0.006078926846385002,-0.0032731788232922554,-25.003175735473633,0.06,0.06,0.0,584.09
1778782214.85979819,98044933,1,0.11,0.13,352.62,-0.012301463633775711,0.01652604341506958,0.004210674203932285,0.0004549869627226144,0.006055215373635292,-0.0031476637814193964,-24.993635177612305,0.05,0.06,0.0,584.08
1778782214.95975804,98144893,0,0.09,0.14,352.61,-0.01238918025046587,0.016324834898114204,0.0029909806326031685,-0.00018303230172023177,0.006620749365538359,-0.0028752004727721214,-25.0031795501709,0.06,0.06,0.0,584.09
1778782214.95975804,98144893,1,0.1,0.14,352.62,-0.012532602064311504,0.01620255783200264,0.004284396767616272,0.00028936046874150634,0.0065882219932973385,-0.002780355280265212,-24.99358558654785,0.05,0.06,0.0,584.08
1778782215.05971813,98244853,0,0.08,0.15,352.61,-0.012731224298477173,0.015798890963196754,0.0027278317138552666,-0.0002451053005643189,0.007184943649917841,-0.002544298069551587,-25.003196716308594,0.06,0.06,0.0,584.09
1778782215.05971813,98244853,1,0.09,0.15,352.62,-0.013064313679933548,0.01567188650369644,0.0040122875943779945,0.0002274479193147272,0.007135507185012102,-0.0024718688800930977,-24.993553161621094,0.05,0.06,0.0,584.08
1778782215.15967822,98344813,0,0.07,0.16,352.61,-0.013342133723199368,0.015154734253883362,0.0029701830353587866,-0.00011687297956086695,0.007667065132409334,-0.0022420380264520645,-25.00320816040039,0.06,0.06,0.0,584.09
1778782215.15967822,98344813,1,0.08,0.16,352.62,-0.013550207018852234,0.014948197640478611,0.004206149838864803,0.00020898123329970986,0.007762683555483818,-0.0023079782258719206,-24.993555068969727,0.05,0.06,0.0,584.08
1778782215.25963807,98444773,0,0.07,0.17,352.61,-0.014000453986227512,0.014474228955805302,0.003178499871864915,0.00030521242297254503,0.008098703809082508,-0.0020452220924198627,-25.003192901611328,0.06,0.06,0.0,584.09
1778782215.25963807,98444773,1,0.08,0.17,352.62,-0.01434566080570221,0.01430286280810833,0.004499999340623617,0.0007272636867128313,0.008094239979982376,-0.002059739548712969,-24.993480682373047,0.06,0.06,0.0,584.08
1778782215.35959816,98544733,0,0.08,0.17,352.61,-0.014752481132745743,0.013901031576097012,0.002940222155302763,-4.292110679671168e-05,0.008404428139328957,-0.0018909457139670849,-25.003158569335938,0.06,0.06,0.0,584.09
1778782215.35959816,98544733,1,0.08,0.16,352.62,-0.015130293555557728,0.013692900538444519,0.004311211407184601,0.0006114993011578918,0.008329403586685658,-0.001879744348116219,-24.993377685546875,0.06,0.06,0.0,584.08
1778782215.45955801,98644693,0,0.09,0.16,352.61,-0.01532910205423832,0.013494167476892471,0.002767816884443164,3.1202416721498594e-05,0.008642934262752533,-0.0018198004690930247,-25.003154754638672,0.06,0.06,0.0,584.09
1778782215.45955801,98644693,1,0.09,0.16,352.62,-0.015736181288957596,0.013175545260310173,0.0040720384567976,0.0006925757043063641,0.008522744290530682,-0.0018093864200636744,-24.993314743041992,0.06,0.06,0.0,584.08
1778782215.55951810,98744653,0,0.09,0.16,352.61,-0.0158870667219162,0.013158879242837429,0.0029223524034023285,0.00017336156452074647,0.008762834593653679,-0.0017607996705919504,-25.003143310546875,0.06,0.06,0.0,584.09
1778782215.55951810,98744653,1,0.1,0.16,352.62,-0.016306642442941666,0.012739730067551136,0.004219533409923315,0.000693876703735441,0.008613066747784615,-0.0017734261928126216,-24.993247985839844,0.05,0.06,0.0,584.08
1778782215.65947819,98844613,0,0.1,0.16,352.61,-0.016353081911802292,0.012887837365269661,0.0030506702605634928,0.0004272038349881768,0.008850048296153545,-0.0017500921385362744,-25.003110885620117,0.06,0.06,0.0,584.09
1778782215.65947819,98844613,1,0.1,0.15,352.62,-0.016839535906910896,0.0124655244871974,0.00442094262689352,0.0010225571459159255,0.00867767445743084,-0.0017869852017611265,-24.993165969848633,0.06,0.06,0.0,584.08
