timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627315.27964807,55485297,1,0.0006606150418519974,0.0007340803858824074,0.001081103109754622,-0.000999200507067144,0.0005109884077683091,-9.817840576171875,0,0,28.270633697509766,1,1,760,800
1778627315.31963205,55525281,0,0.0007598584634251893,0.0007516122423112392,0.0008083565044216812,-0.001532670110464096,-0.0018278055358678102,-9.816536903381348,0,0,28.272920608520508,1,1,1000,1000
1778627315.31963205,55525281,1,0.000613124982919544,0.0008230023668147624,0.0009821063140407205,-0.00067997194128111,0.001205506268888712,-9.817479133605957,0,0,28.272865295410156,1,1,760,800
1778627315.35961604,55565265,0,0.0008215188281610608,0.0007575367344543338,0.0008125199819914997,-0.0003249374858569354,-0.00031433458207175136,-9.817187309265137,0,0,28.275150299072266,1,1,1000,1000
1778627315.35961604,55565265,1,0.0008192224777303636,0.000601705745793879,0.0007934761233627796,-0.00033238413743674755,-0.0010494370944797993,-9.818464279174805,0,0,28.275094985961914,1,1,760,800
1778627315.39960003,55605249,0,0.0008295072475448251,0.0007525345426984131,0.0007671806961297989,-0.0010728677734732628,-0.0006493480177596211,-9.816607475280762,0,0,28.277379989624023,1,1,1000,1000
1778627315.39960003,55605249,1,0.0007348068756982684,0.0005489219911396503,0.0006034538964740932,-0.0015339023666456342,-0.0013170248130336404,-9.815590858459473,0,0,28.277324676513672,1,1,760,800
1778627315.43958402,55645233,0,0.0008408575667999685,0.0007362935575656593,0.0007771480595692992,-0.0006881947047077119,-6.638457125518471e-05,-9.817255973815918,0,0,28.27955436706543,1,1,1000,1000
1778627315.43958402,55645233,1,0.0008129321504384279,0.0007397112203761935,0.0007576391799375415,-0.0036212445702403784,-0.0003167740651406348,-9.815861701965332,0,0,28.27955436706543,1,1,760,800
1778627315.47956800,55685217,0,0.0008316278690472245,0.0008201127639040351,0.0007777594728395343,-0.0013630371540784836,-0.000790894846431911,-9.818620681762695,0,0,28.281784057617188,1,1,1000,1000
1778627315.47956800,55685217,1,0.0009247081470675766,0.0007118677021935582,0.0006614649901166558,-0.004047316964715719,-0.00075960299000144,-9.817474365234375,0,0,28.281784057617188,1,1,760,800
1778627315.51955199,55725201,0,0.0007033492438495159,0.0007402357296086848,0.0007559272344224155,-0.0011340200435370207,-0.0009791671764105558,-9.816900253295898,0,0,28.284011840820312,1,1,1000,1000
1778627315.51955199,55725201,1,0.0007559140212833881,0.0005467747687362134,0.0010139595251530409,-0.00037801978760398924,-0.0011453565675765276,-9.817718505859375,0,0,28.284011840820312,1,1,760,800
1778627315.55953622,55765185,0,0.0007782458560541272,0.0007646807353012264,0.0007248091278597713,-0.001054648426361382,9.816682722885162e-05,-9.818553924560547,0,0,28.28624153137207,1,1,1000,1000
