baseline,axis,attack_type,attack_magnitude,detector,window_rule,W,N,rolling_mean_multiplier,threshold_type,threshold,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples,n_eval_samples,alignment_offset,alignment_median_abs_error,alignment_mean_abs_error,alignment_error_over_threshold,clean_file,prediction_file,prediction_column,detection_csv,figure
baseline_01_hover,Pitch,ramp,0.054966,point,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009161,59,7,168,16,0.8939393939393939,0.7866666666666666,0.8368794326241135,0.04,16,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009161,53,7,168,22,0.8833333333333333,0.7066666666666667,0.7851851851851853,0.04,22,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009161,59,7,168,16,0.8939393939393939,0.7866666666666666,0.8368794326241135,0.04,16,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W20_N5_mean1x,20,5,1.0,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W20_N5_mean1x,20,5,1.0,p99_abs,0.009161,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W20_N5_mean1x,20,5,1.0,p99_abs,0.009161,51,16,159,24,0.7611940298507462,0.68,0.7183098591549296,0.09142857142857143,24,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W20_N5_mean1x,20,5,1.0,p99_abs,0.009161,57,16,159,18,0.7808219178082192,0.76,0.7702702702702703,0.09142857142857143,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009161,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009161,48,15,160,27,0.7619047619047619,0.64,0.6956521739130435,0.08571428571428572,27,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009161,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009161,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009161,45,15,160,30,0.75,0.6,0.6666666666666665,0.08571428571428572,30,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009161,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W30_N8_mean1x,30,8,1.0,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W30_N8_mean1x,30,8,1.0,p99_abs,0.009161,54,22,153,21,0.7105263157894737,0.72,0.7152317880794702,0.12571428571428572,21,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W30_N8_mean1x,30,8,1.0,p99_abs,0.009161,47,25,150,28,0.6527777777777778,0.6266666666666667,0.6394557823129251,0.14285714285714285,28,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W30_N8_mean1x,30,8,1.0,p99_abs,0.009161,54,25,150,21,0.6835443037974683,0.72,0.7012987012987013,0.14285714285714285,21,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009161,54,22,153,21,0.7105263157894737,0.72,0.7152317880794702,0.12571428571428572,21,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_mean,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009161,43,23,152,32,0.6515151515151515,0.5733333333333334,0.6099290780141844,0.13142857142857142,32,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,window_combined,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009161,54,23,152,21,0.7012987012987013,0.72,0.7105263157894737,0.13142857142857142,21,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.25x.png
baseline_01_hover,Pitch,ramp,0.054966,point,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009161,61,0,175,14,1.0,0.8133333333333334,0.8970588235294117,0.0,14,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.5x.png
baseline_01_hover,Pitch,ramp,0.054966,window_count,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.009161,54,22,153,21,0.7105263157894737,0.72,0.7152317880794702,0.12571428571428572,21,250,1001,0.0011148712984028405,0.0014648353997559478,0.12169755467774702,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Pitch_ramp_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Pitch_ramp_W30_N8_mean1.5x.png
