timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627339.380004,79585653,0,6,256157400,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,180.37384033203125,-0.0040000001899898,0.0,1,24.980004,0,-35.3632619,149.1652373
1778627339.579924,79785573,0,6,256157600,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,183.05967712402344,-0.0040000001899898,0.0,1,25.179924,0,-35.3632619,149.1652373
1778627339.779844,79985493,0,6,256157800,2418,10,1.21,-35.363262,149.1652373,599.08,0.006000000052154,181.673828125,-0.0040000001899898,0.0,1,25.379844,0,-35.363262,149.1652373
1778627339.979764,80185413,0,6,256158000,2418,10,1.21,-35.363262,149.1652373,599.08,0.006000000052154,177.68211364746094,-0.0040000001899898,0.0,1,25.579764,0,-35.363262,149.1652373
1778627340.179684,80385333,0,6,256158200,2418,10,1.21,-35.363262,149.1652373,599.08,0.0070000002160668,174.17250061035156,-0.0040000001899898,0.0,1,25.779684,0,-35.363262,149.1652373
1778627340.379604,80585253,0,6,256158400,2418,10,1.21,-35.363262,149.1652373,599.08,0.0070000002160668,171.6578369140625,-0.003000000026077,0.0,1,25.979604,0,-35.363262,149.1652373
1778627340.579524,80785173,0,6,256158600,2418,10,1.21,-35.363262,149.1652373,599.09,0.006000000052154,169.4585723876953,-0.003000000026077,0.0,1,26.179524,0,-35.363262,149.1652373
1778627340.7794442,80985093,0,6,256158800,2418,10,1.21,-35.363262,149.1652373,599.09,0.0050000003539025,166.62557983398438,-0.0020000000949949,0.0,1,26.379444,0,-35.363262,149.1652373
1778627340.979364,81185013,0,6,256159000,2418,10,1.21,-35.363262,149.1652373,599.09,0.0040000001899898,160.87637329101562,-0.0020000000949949,0.0,1,26.579364,0,-35.363262,149.1652373
1778627341.179284,81384933,0,6,256159200,2418,10,1.21,-35.363262,149.1652373,599.09,0.003000000026077,148.8806610107422,-0.0010000000474974,0.0,1,26.779284,0,-35.363262,149.1652373
1778627341.379204,81584853,0,6,256159400,2418,10,1.21,-35.363262,149.1652373,599.09,0.0020000000949949,128.32933044433594,-0.0010000000474974,0.0,1,26.979204,0,-35.363262,149.1652373
1778627341.579957,81785606,0,6,256159600,2418,10,1.21,-35.363262,149.1652374,599.09,0.0020000000949949,113.229736328125,-0.0010000000474974,0.0,1,27.179957,0,-35.363262,149.1652374
1778627341.7798772,81985526,0,6,256159800,2418,10,1.21,-35.363262,149.1652374,599.09,0.0020000000949949,109.32117462158205,0.0,0.0,1,27.379877,0,-35.363262,149.1652374
1778627341.9797971,82185446,0,6,256160000,2418,10,1.21,-35.363262,149.1652374,599.09,0.0020000000949949,113.2466278076172,0.0,0.0,1,27.579797,0,-35.363262,149.1652374
1778627342.179717,82385366,0,6,256160200,2418,10,1.21,-35.363262,149.1652374,599.09,0.0020000000949949,130.0643310546875,0.0,0.0,1,27.779717,0,-35.363262,149.1652374
